Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Animal type (product.metafields.shopify.animal-type),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Material (product.metafields.shopify.material),Pet supply product form (product.metafields.shopify.pet-supply-product-form),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
birch-chaga-truffles-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/20240620135639-bls4truf-sf_1e08c09b-1f49-447f-a349-1f863f22f024.png?v=1746710721,5,"",,,,,,,,,,,,,,,,,,,,,,,,
platinum-turmeric,Platinum Turmeric,"<p>Our Platinum Turmeric blend contains various forms of turmeric, glucosamine, Boswellia extract(frankincense), piperine, and several other highly beneficial natural extracts to keep you at your best. </p><p><br></p><p>Natural extracts have been used for centuries in Ayurvedic medicine. We harness and advance these natural extracts in modern times for optimal bioavailability and effectiveness.*</p><p><br></p><p><strong>Ingredients: </strong>Turmeric Root Powder, Glucosamine Sulfate 2KCI, Turmeric 95% Curcuminoids, Ginger Root Extract, Chondroitin Sulfate, Boswellia Extract, MSM, BioPerine®, Quercetin Dihydrate, L-Methionine, Bromelain, <span style=""color: rgb(0, 0, 0);"">Hypromellose (vegetable capsule)</span>, Rice Flour.</p><p><strong>Contains:</strong> Shellfish (Crab, Lobster, and Crawfish).</p><p><strong>Manufacturer Country: </strong>USA</p><p><strong>Product Amount: </strong>60 caps</p><p><strong>Gross Weight: </strong>0.25lb (113g)</p><p><strong>Suggested Use:</strong> Take two (2) capsules once a day as a dietary supplement. For best results, take 20-30 min before a meal or as directed by your healthcare professional.</p><p><strong>Caution:</strong> Consult a physician before use if you have any medical conditions. Glucosamine is derived from shellfish. People allergic to shellfish should not consume this product. </p><p><strong>Warning:</strong> Keep out of reach of children. Do not use if the safety seal is damaged or missing. Store in a cool, dry place.</p><p><br></p><p><strong>*These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.</strong></p> <p>
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206094907-gluten-free-2x.png"" alt=""Gluten-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206095432-lactose-free-2x.png"" alt=""Lactose-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206095715-hormone-free-2x.png"" alt=""Hormone-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206100008-100--natural-2x.png"" alt=""All natural"" style=""height: 6rem; width: auto;""></p>",Hello Healthy,,Natural Extracts,"",true,Title,Default Title,,,,,,,,VOX4TURM,113.3980925,shopify,continue,supliful-fulfillment,25.90,,true,true,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746711468774-generated-label-image-0.jpg?v=1746862473,1,"",false,,,,,,,,,,,,,,,,,,,,lb,,12.20,active
platinum-turmeric,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746711468777-generated-label-image-2.jpg?v=1746862473,2,"",,,,,,,,,,,,,,,,,,,,,,,,
platinum-turmeric,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746711468774-generated-label-image-1.jpg?v=1746862473,3,"",,,,,,,,,,,,,,,,,,,,,,,,
platinum-turmeric,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746711468780-generated-label-image-4.jpg?v=1746862473,4,"",,,,,,,,,,,,,,,,,,,,,,,,
platinum-turmeric,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746711468778-generated-label-image-3.jpg?v=1746862473,5,"",,,,,,,,,,,,,,,,,,,,,,,,
platinum-turmeric,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/20240704110253-vox4turm-sf.png?v=1746862473,6,"",,,,,,,,,,,,,,,,,,,,,,,,
hydration-powder-peach-mango,Hydration Powder (Peach Mango),"<p><span style=""background-color: transparent; color: rgb(0, 0, 0);"">Elevate your hydration routine with </span>Peach Mango <span style=""background-color: transparent; color: rgb(0, 0, 0);"">HYDRATION, a delicious drink that combines essential electrolytes to keep you hydrated and energized. Ideal for any activity level, from marathon gaming to marathon running, HYDRATION delivers pure, clean refreshment with a delightful, </span>uplifting<span style=""background-color: transparent; color: rgb(0, 0, 0);""> taste. Enjoy the unique, sweet taste of </span>Peach Mango <span style=""background-color: transparent; color: rgb(0, 0, 0);"">in a convenient, tasty form.</span></p><p><br></p><p><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Key Highlights of </strong><strong>Peach Mango </strong><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">HYDRATION:</strong></p><p><br></p><p><span style=""background-color: transparent; color: rgb(0, 0, 0);"">• </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Premium Formulation: </strong><span style=""background-color: transparent; color: rgb(0, 0, 0);"">Our formula avoids fillers and unnecessary additives, focusing on delivering essential nutrients.*</span></p><p><br></p><p><span style=""background-color: transparent; color: rgb(0, 0, 0);"">• </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">All-Day Consumption:</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);""> Suitable for consumption throughout the day.*</span></p><p><br></p><p><span style=""background-color: transparent; color: rgb(0, 0, 0);"">• </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Keto Friendly:</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);""> Designed to fit into various dietary lifestyles.*</span></p><p><br></p><p><span style=""background-color: transparent; color: rgb(0, 0, 0);"">• </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Various nutrients:</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);""> Contains essential nutrients to support overall health.*</span></p><p><br></p><p><span style=""background-color: transparent; color: rgb(0, 0, 0);"">• </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Supports Muscle Function:</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);""> Helps maintain proper muscle function and endurance.*</span></p><p><br></p><p><span style=""background-color: transparent; color: rgb(0, 0, 0);"">• </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Enhances Endurance:</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);""> Boosts stamina for both physical and mental activities.*</span></p><p><br></p><p><span style=""background-color: transparent; color: rgb(0, 0, 0);"">• </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Caffeine-Free and </strong><strong>Uplifting</strong><strong style=""background-color: transparent; color: rgb(0, 0, 0);""> Taste: </strong><span style=""background-color: transparent; color: rgb(0, 0, 0);"">Enjoy the refreshing taste without caffeine or sugar.*</span></p><p><br></p><p><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Ideal For:</strong></p><p><span style=""background-color: transparent; color: rgb(0, 0, 0);"">• </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Athletes:</strong><span style=""background-color: transparent; color: rgb(0, 0, 0);""> Supports hydration and endurance for high-energy activities.*</span></p><p><span style=""background-color: transparent; color: rgb(0, 0, 0);"">• </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Professionals &amp; Students: </strong><span style=""background-color: transparent; color: rgb(0, 0, 0);"">Helps maintain hydration and focus throughout the day.*</span></p><p><span style=""background-color: transparent; color: rgb(0, 0, 0);"">• </span><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Anyone Seeking Hydration: </strong><span style=""background-color: transparent; color: rgb(0, 0, 0);"">Perfect for those looking to stay hydrated and healthy with a clean, refreshing drink.*</span></p><p><br></p><p><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Discover the Difference:</strong></p><p><span style=""background-color: transparent; color: rgb(0, 0, 0);"">HYDRATION is more than just a drink; it’s a commitment to supporting your active lifestyle and helping you stay hydrated and energized. With a focus on balance, wellness, and taste, it's time to move beyond sugary drinks and temporary fixes. Embrace the clean, sustained hydration of our </span>Peach Mango <span style=""background-color: transparent; color: rgb(0, 0, 0);"">HYDRATION and feel the difference in your day.</span></p><p><br></p><p><strong style=""background-color: transparent; color: rgb(0, 0, 0);"">Ready for a Refresh?</strong></p><p><span style=""background-color: transparent; color: rgb(0, 0, 0);"">Try our </span>Peach Mango <span style=""background-color: transparent; color: rgb(0, 0, 0);"">HYDRATION today and experience the pure, clean refreshment of </span>Peach Mango <span style=""background-color: transparent; color: rgb(0, 0, 0);"">flavor.</span></p><p><br></p><p><strong>Ingredients: </strong>Vitamin B1 (Thiamin), Vitamin B2 (Riboflavin), Vitamin B3 (Niacin), Vitamin B6 (Pyridoxal 5 Phosphate), Vitamin B9 (Folate), Vitamin B12 (Methylcobalamin), Calcium (Calcium Citrate), Magnesium (Magnesium Citrate), Sodium (Sodium Citrate), Potassium (Potassium Citrate), Polydextrose, Citric Acid, Natural &amp; Artificial Flavors, Sucralose, Calcium Silicate, Fruit &amp; Vegetable Blend (for color)</p><p><strong>Flavor: </strong>Peach Mango</p><p><strong>Manufacturer's country:</strong> USA</p><p><strong>Product amount:</strong> 5.78 oz / 164 g</p><p><strong>Gross weight: </strong>0.43 lb / 195 g</p><p><strong>Suggested use: </strong>Measuring with the scooper located inside the jar, mix each scoop, to desired taste, with 14-20 ounces (414-591 ml) of water (2 scoops with 28-40 ounces (828 ml -1.2 l) of water).</p><p><strong>Warning: </strong>Recommended to not exceed more than 5 scoops within a 24 hour period. Not intended for use by persons with a medical condition. Consult your physician before using this product if you are pregnant of nursing or taking any medication.</p><p><br></p><p>Manufactured in a facility that produces Milk, Eggs, Fish, Shellfish, Tree Nuts, Peanuts, Wheat, Soybeans, and Sesame.</p><p><br></p><p>Store in a cool dry place, keep out of reach of children. Do not use if safety seal is broken or missing. Contents sold by weight not volume, some settling may occur. Secure lid tightly when not in use. Consume within 90 days.</p><p><br></p><p>This product is intended to supplement a balanced diet and active lifestyle. Consult with a healthcare professional before starting any new dietary supplement, especially if you are pregnant, nursing, have any medical conditions, or are taking any medications.</p><p><br></p><p><strong>This product contains a chemical known to the State of California to cause cancer, birth defects, or other reproductive harm.</strong></p><p><br></p><p><strong>*These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.</strong></p> <p>
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206094907-gluten-free-2x.png"" alt=""Gluten-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206124537-vegetarian.png"" alt=""Vegetarian"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206095432-lactose-free-2x.png"" alt=""Lactose-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206095715-hormone-free-2x.png"" alt=""Hormone-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206100059-antibiotic-free-2x.png"" alt=""Antibiotic-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206100829-no-fillers-2x.png"" alt=""No fillers"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206100927-non-gmo-2x.png"" alt=""Non-GMO"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20221206124358-vegan.png"" alt=""Vegan friendly"" style=""height: 6rem; width: auto;"">
          <img src=""https://supliful.s3.amazonaws.com/categories/images/20240131131838-alcohol-free.png"" alt=""Alcohol Free"" style=""height: 6rem; width: auto;""></p>",Hello Healthy,Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements > Protein Supplements,Specialty Supplements,"",true,Title,Default Title,,,,,,,,OSM0HYMA,195.0447191,shopify,continue,supliful-fulfillment,34.99,,true,true,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746321345309-generated-label-image-4.jpg?v=1747348178,1,"",false,,,525,,,,,,,,,,,,,,,,,lb,,16.75,active
hydration-powder-peach-mango,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746321345305-generated-label-image-2.jpg?v=1747348178,2,"",,,,,,,,,,,,,,,,,,,,,,,,
hydration-powder-peach-mango,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746321345307-generated-label-image-3.jpg?v=1747348178,3,"",,,,,,,,,,,,,,,,,,,,,,,,
hydration-powder-peach-mango,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746321345303-generated-label-image-1.jpg?v=1747348178,4,"",,,,,,,,,,,,,,,,,,,,,,,,
hydration-powder-peach-mango,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1746321345302-generated-label-image-0.jpg?v=1747348178,5,"",,,,,,,,,,,,,,,,,,,,,,,,
hydration-powder-peach-mango,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/20240918152346-osm0hyma-sf.png?v=1747348177,6,"",,,,,,,,,,,,,,,,,,,,,,,,
mushroom-coffee-fusion-lion-s-mane-chaga-4oz-1,Mushroom Coffee Fusion - Lion’s Mane & Chaga 4oz,"<p>Chaga and Lions Mane mushrooms are loaded with essential nutrients for optimized body functioning. The most notable of these nutrients are phytochemicals. Phytochemicals are plant-based molecules that stimulate the immunological and hormonal systems and play an essential part in maintaining the balance of our bodies. Nootropics and other mushroom extracts are trending because of their numerous health benefits.</p><p><br></p><p>Nootropics found in Lions Mane, such as hericenones and erinacines, are said to have neuroprotective effects and stimulate the growth of neurons in the brain. </p><p><br></p><p>Combining these potent mushroom powders with delicious dark roast coffee makes for the perfect daily coffee. Replace your regular coffee with our 100% Arabica mushroom blend, over 1200 mg of mushroom extracts per serving: 616 mg Lion's Mane, 618 mg Chaga.</p><p><br></p><p>*Note that this product tastes like coffee and not mushrooms, which makes it the perfect replacement for standard coffee.</p><p><br></p><p><strong style=""color: rgb(0, 0, 0);"">Ingredients: </strong><span style=""color: rgb(34, 34, 34);"">Arabica Coffee, Lion's Mane Mushroom Powder, Chaga Mushroom Powder.</span></p><p><strong>Flavor: </strong>Milk with slightly sweet and nutty notes.</p><p><strong>Ingredients Country of Origin</strong>: Brazil, Central America, and South America</p><p><strong>Manufacturer Country</strong>: USA</p><p><strong>Product Form: </strong>Ground coffee</p><p><strong>Product Amount:</strong> 0.25lb (113g)</p><p><strong>Gross weight:</strong> 0.25lb (113g)</p><p><strong>Usage: </strong><span style=""color: rgb(0, 0, 0);""> Can be used in a coffee maker or for pour-over, including Chemex, Cafe Solo, Clever Dripper, Kalita Wave, Aeropress, Hario V60, Siphon &amp; Cone Brewers, etc. </span>Not recommended for Kcup brewers.</p><p><strong style=""color: rgb(0, 0, 0);"">Warning: </strong><span style=""color: rgb(0, 0, 0);"">Keep out of reach of children. Do not use if the safety seal is damaged or missing. Store in a cool, dry place.</span></p> <p>
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206094907-gluten-free-2x.png"" alt=""Gluten-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206124537-vegetarian.png"" alt=""Vegetarian"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206095432-lactose-free-2x.png"" alt=""Lactose-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206095601-allergen-free-2x.png"" alt=""Allergen-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206095715-hormone-free-2x.png"" alt=""Hormone-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206100008-100--natural-2x.png"" alt=""All natural"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206100059-antibiotic-free-2x.png"" alt=""Antibiotic-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206100829-no-fillers-2x.png"" alt=""No fillers"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206100927-non-gmo-2x.png"" alt=""Non-GMO"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206101002-corn-free-2x.png"" alt=""Corn-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206124358-vegan.png"" alt=""Vegan friendly"" style=""height: 6rem; width: auto;""></p>",Hello Healthy,,Food & Beverages,"",true,Title,Default Title,,,,,,,,ART1LION,113.3980925,,continue,supliful-fulfillment,19.90,,true,true,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747743649557-generated-label-image-0.jpg?v=1749739723,1,"",false,,,,,,,,,,,,,,,,,,,,lb,,11.00,active
mushroom-coffee-fusion-lion-s-mane-chaga-4oz-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747743649559-generated-label-image-1.jpg?v=1749739723,2,"",,,,,,,,,,,,,,,,,,,,,,,,
mushroom-coffee-fusion-lion-s-mane-chaga-4oz-1,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/20240612103701-art1lion-sf_a8d95ba7-1e14-4767-8e66-d93c63fe8d1d.png?v=1749739722,3,"",,,,,,,,,,,,,,,,,,,,,,,,
fermented-mushroom-blend,Fermented Mushroom Blend,"<p>Fermented Mushroom Blend is a premium product featuring six different types of organically grown, fermented mushrooms in their full-spectrum state. This blend is designed to provide maximum bioavailability, digestion, and absorption. Research has shown that a mixture of polysaccharides from several immunomodulating mushrooms can offer excellent support to the human immune system. The pre-digested, fermented organic mushrooms in this product offer a wide range of naturally occurring vitamins, minerals, and immunomodulating polysaccharides.*</p><p>Scientific research has also revealed that the mushroom’s immune-supporting polysaccharides are found within the cell walls of chitin, an indigestible fiber. To release its nutritional payload, chitin must be cooked, hot water extracted or fermented. Our Fermented Mushroom Blend features mushrooms that have been micro-cultured through a unique probiotic fermentation process, aiding in digestion and allowing the beneficial immune support compounds, such as polysaccharides, to be easily digested and immediately absorbed in their most bioavailable form and at their peak activity.*</p><p><br></p><p><strong>Ingredients:</strong> Vitamin C, Organic Prebiotic Fiber Blend (Organic Inulin, Organic Green Tea Extract, Organic Fermented Ginger Root), Organic Immune Blend (Mushroom Mycelial Biomass Blend,[Cordyceps (Cordyceps militaris), Reishi (Ganoderma lucidum), Himematsutake (Royal Sun Agaricus) (Agaricus blazei), Shiitake (Lentinula edodes), Maitake (Grifola frondosa), Turkey Tails (Trametes versicolor)], Acerola Cherry Extract, Total Beta Flucan (from Organic Immune Blend), Organic Cassava Maltodextrin</p><p><strong>Manufacturer Country: </strong>USA</p><p><strong>Amount: </strong>0.46lb (210g)</p><p><strong>Gross Weight: </strong>0.6lb (272g)</p><p><strong>Suggested Use:</strong> Take one scoop daily mixed into food or drinks or as directed by a health professional.</p><p><strong>Caution: </strong>Use only if seal is intact, Consult your health care practitioner if you are pregnant or nursing, taking medications or have a medical conditions, before taking this or any other product. Store in a cool, dry place. Keep out of reach of children.</p><p><strong>Warning:</strong> This product is not intended to diagnose, treat, cure or prevent any disease.</p><p><br></p><p><strong>*This statement has not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure or prevent any disease.</strong></p> <p>
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206094907-gluten-free-2x.png"" alt=""Gluten-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206124537-vegetarian.png"" alt=""Vegetarian"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206095432-lactose-free-2x.png"" alt=""Lactose-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206095601-allergen-free-2x.png"" alt=""Allergen-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206095715-hormone-free-2x.png"" alt=""Hormone-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206100008-100--natural-2x.png"" alt=""All natural"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206100059-antibiotic-free-2x.png"" alt=""Antibiotic-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206100829-no-fillers-2x.png"" alt=""No fillers"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206100927-non-gmo-2x.png"" alt=""Non-GMO"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206101002-corn-free-2x.png"" alt=""Corn-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206124358-vegan.png"" alt=""Vegan friendly"" style=""height: 6rem; width: auto;""></p>",Hello Healthy,,Natural Extracts,"",true,Title,Default Title,,,,,,,,PRL4MUSH,272.155422,,continue,supliful-fulfillment,51.90,,true,true,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747744447149-generated-label-image-0.jpg?v=1749739726,1,"",false,,,,,,,,,,,,,,,,,,,,lb,,26.10,active
fermented-mushroom-blend,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747744447153-generated-label-image-3.jpg?v=1749739726,2,"",,,,,,,,,,,,,,,,,,,,,,,,
fermented-mushroom-blend,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747744447152-generated-label-image-2.jpg?v=1749739726,3,"",,,,,,,,,,,,,,,,,,,,,,,,
fermented-mushroom-blend,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747744447149-generated-label-image-1.jpg?v=1749739726,4,"",,,,,,,,,,,,,,,,,,,,,,,,
fermented-mushroom-blend,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/20240612112512-prl4mush-sf.png?v=1749739726,5,"",,,,,,,,,,,,,,,,,,,,,,,,
creatine-monohydrate,Creatine Monohydrate,"<p>The body produces small amounts of creatine, primarily in the liver and kidneys. It is subsequently carried via the bloodstream to skeletal muscle, which requires it for optimal performance. Unfortunately, the quantity of creatine shown in clinical research trials to support and promote exercise performance, muscle protein synthesis, and related processes is significantly larger than what the body can manufacture and what we receive through our diet. This is where creatine monohydrate supplementation comes in.*</p><p><br></p><p>Our creatine monohydrate is produced by a global leader in the research, development, and manufacturing of creatine. This brand of creatine is the most widely utilized in research studies, and it is useful for athletes and others seeking that ""edge"" to help them reach their fitness and athletic goals.*</p><p><br></p><p><strong>Ingredients: </strong>Creatine Monohydrate.</p><p><strong>Flavor:</strong> Unflavored</p><p><strong>Manufacturer Country:</strong> USA</p><p><strong>Product Amount: </strong>0.55lb (250g)</p><p><strong>Gross Weight: </strong> 0.65lb (295g)</p><p><strong>Suggested Use: </strong>As a dietary supplement, adults take one (1) scoop in eight (8) oz. of water or juice four (4) times daily during the first five (5) days (loading phase). After the loading phase, take one (1) or two (2) times daily or as directed by a health care professional.</p><p><strong>Warning:</strong> Keep out of reach of children. Do not use if the safety seal is damaged or missing. Store in a cool, dry place and away from direct light.</p><p><br></p><p><strong>*These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.</strong></p> <p>
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206094907-gluten-free-2x.png"" alt=""Gluten-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206095432-lactose-free-2x.png"" alt=""Lactose-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206100927-non-gmo-2x.png"" alt=""Non-GMO"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206101002-corn-free-2x.png"" alt=""Corn-free"" style=""height: 6rem; width: auto;"">
          <img src=""https://storage.googleapis.com/supliful/categories/images/20221206124358-vegan.png"" alt=""Vegan friendly"" style=""height: 6rem; width: auto;""></p>",Hello Healthy,,Amino Acids & Blends,"",true,Title,Default Title,,,,,,,,RLC4CREA,294.8350405,,continue,supliful-fulfillment,33.90,,true,true,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747744720959-generated-label-image-0.jpg?v=1749739723,1,"",false,,,,,,,,,,,,,,,,,,,,lb,,20.80,active
creatine-monohydrate,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747744720966-generated-label-image-3.jpg?v=1749739723,2,"",,,,,,,,,,,,,,,,,,,,,,,,
creatine-monohydrate,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747744720959-generated-label-image-1.jpg?v=1749739723,3,"",,,,,,,,,,,,,,,,,,,,,,,,
creatine-monohydrate,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/1747744720963-generated-label-image-2.jpg?v=1749739723,4,"",,,,,,,,,,,,,,,,,,,,,,,,
creatine-monohydrate,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0938/1815/9418/files/20240612115303-rlc4crea-sf.png?v=1749739723,5,"",,,,,,,,,,,,,,,,,,,,,,,,
